student_id,text_curhat,emotion,row_status
MHS_03881,"Kepikiran terus ga bisa berhenti, tiap inget bimbingan draf final besok langsung jantung berdebar kencang saat melihat notifikasinya, semoga semuanya berjalan lancar.",Fear,clean
MHS_01497,"Jujur lagi di fase paling berat, ngetik buat tugas akhir semester ini tapi dospem susah ditemui dan sering reschedule bikin makin berat, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_04809,"Mental udah di ujung, stuck di progress bimbingan minggu ini gara-gara deadline bertumpuk di minggu yang sama, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_D01759,"   Duh, pengen nangis rasanya, ngetik buat tugas akhir semester ini tapi dospem susah ditemui dan sering reschedule bikin makin berat, sedihnya udah nembus-nembus.  ",Joy,dirty_whitespace
MHS_07064,"Hari ini biasa aja, ada agenda kuliah umum di aula yang harus diselesaikan, biar ga numpuk di akhir minggu.",Neutral,clean
MHS_03544,"Gak tau lagi harus gimana, habis ngalamin surat izin penelitian belum keluar juga pas lagi coba fokus menyusun daftar pertanyaan kuesioner, capek banget ya Allah.",Sadness,clean
MHS_04925,"Lagi di titik terendah kayaknya, energi udah habis buat menganalisis hasil wawancara tapi tetep dapet selalu ada revisi baru dari dosen penguji tiap ketemu, rasanya pengen menyerah aja.",Sadness,clean
MHS_D00347,"Gak tau lagi harus gimana, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi dospem susah ditemui dan sering reschedule, semoga ini cepet berlalu.",,dirty_missing_emotion
MHS_01763,"Lega banget rasanya, karena revisi terakhir diterima tanpa catatan tambahan setelah usaha panjang, ini jadi motivasi buat terus maju.",Joy,clean
MHS_03200,"Rasanya mau meledak, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya selalu berubah keputusannya setiap pertemuan, entah sampai kapan harus begini terus.",Anger,clean
MHS_02809,"Mental udah di ujung, ngerasa tertinggal jauh karena selalu ada revisi baru dari dosen penguji tiap ketemu pas lagi kejar progress bimbingan minggu ini, capek banget ya Allah.",Sadness,clean
MHS_04720,"Panik terus dari tadi, mikirin sidang skripsi bulan depan yang makin deket tanggalnya, semoga kuat ngadepin semuanya.",Fear,clean
MHS_03406,"Mood langsung naik, akhirnya bisa melewati selesai sidang sempro dengan lancar dengan hasil baik, semoga terus konsisten kayak gini.",Joy,clean
MHS_09486,"Takut banget ya Allah, dengan kondisi sekarang, ngadepin ujian komprehensif yang semakin dekat rasanya mustahil, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_00209,"Anxiety kumat lagi nih, kalau nanti blank total saat presentasi nanti beneran kejadian, semoga kuat ngadepin semuanya.",Fear,clean
MHS_02349,"Tiap malam gelisah, belum siap sama sekali buat ngadepin presentasi sempro minggu ini, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_00896,"Agenda siang ini, ngelanjutin laporan pertanggungjawaban proker yang kemarin belum selesai, biar ga numpuk di akhir minggu.",Neutral,clean
MHS_01973,"Bener-bener ngerasa down parah, berjuang buat progress bimbingan minggu ini namun terus dihambat dospem susah ditemui dan sering reschedule, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_D02066,"Dibuat frustrasi terus, diperlakuin semena-mena sama koordinator magang soal membatalkan jadwal bimbingan mendadak tanpa konfirmasi, padahal udah usaha keras banget.",Anger,dirty_duplicate
MHS_00798,"Panik terus dari tadi, belum siap sama sekali buat ngadepin sidang skripsi bulan depan, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_06162,"Duh, pengen nangis rasanya, stuck di proposal PKM ini gara-gara koneksi internet kosan tidak stabil, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_09355,"Anxiety kumat lagi nih, dengan kondisi sekarang, ngadepin bimbingan draf final besok rasanya mustahil, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_D01127,"   Stres dan ngerasa sendirian, berjuang buat progress bimbingan minggu ini namun terus dihambat otak udah buntu ga bisa mikir jernih, rasanya pengen menyerah aja.  ",Anger,dirty_whitespace
MHS_D00783,"Bisa-bisanya diperlakuin kayak gini, kerja keras buat format laporan yang berubah-ubah tapi hasilnya hanya di-read tanpa balasan, males banget sumpah.",anger,dirty_typo_Anger
MHS_D00965,"Bener-bener bikin emosi, ngejalanin revisi yang standarnya terus berubah dengan susah payah tapi memberi tugas tambahan mendekati deadline rapat, bikin mood rusak seharian.",anger,dirty_typo_Anger
MHS_D00368,"Capek banget asli, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi metode penelitian harus diganti total dari awal, ga tau musti cerita ke siapa lagi.",,dirty_missing_emotion
MHS_05236,"Gak bisa tenang sama sekali, belum siap sama sekali buat ngadepin presentasi sempro minggu ini, semoga kuat ngadepin semuanya.",Fear,clean
MHS_07905,"Bener-bener bikin emosi, diperlakuin semena-mena sama dosen penguji soal membatalkan jadwal bimbingan mendadak tanpa konfirmasi, males banget sumpah.",Anger,clean
MHS_06429,"Mental udah di ujung, berjuang buat laporan akhir magang namun terus dihambat deadline bertumpuk di minggu yang sama, semoga besok lebih baik.",Sadness,clean
MHS_01343,"Overthinking banget belakangan ini, ada tuntutan finansial keluarga yang mendesak yang bikin makin ga sanggup, semoga kuat ngadepin semuanya.",Fear,clean
MHS_06375,"Bisa-bisanya diperlakuin kayak gini, udah bersabar tapi partner kelompok tugas akhir tetap menghilang saat paling dibutuhkan untuk kerja kelompok, males banget sumpah.",Anger,clean
MHS_D01930,"   Anxiety kumat lagi nih, ada beasiswa yang bergantung pada IPK semester ini yang bikin makin ga sanggup, takut banget kalau sampai ga berhasil.  ",Anger,dirty_whitespace
MHS_05480,"Takut banget ya Allah, belum siap sama sekali buat ngadepin penilaian akhir magang pekan ini, kepikiran terus sampe susah tidur.",Fear,clean
MHS_02422,"Tiap malam overthinking sendirian, udah usaha keras buat merevisi bagian yang dikoreksi pembimbing tapi draf dibilang kurang layak oleh pembimbing bikin hancur semuanya, semoga besok lebih baik.",Sadness,clean
MHS_01160,"Sabar ada batasnya, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya mengabaikan pertanyaan yang sudah dikirim lewat email, bener-bener gak dihargai usahanya.",Anger,clean
MHS_D00961,"Sabar ada batasnya, udah bersabar tapi dosen penguji tetap menghilang saat paling dibutuhkan untuk kerja kelompok, padahal udah usaha keras banget.",anger,dirty_typo_Anger
MHS_03397,"Tiap malam gelisah, takut banget kalau tidak bisa menjawab pertanyaan dosen penguji dengan benar di depan semua orang, semoga semuanya berjalan lancar.",Fear,clean
MHS_07602,"Hari ini biasa aja, mau bimbingan bab 2 pagi ini bareng teman-teman, standar hari-hari mahasiswa.",Neutral,clean
MHS_05234,"Hampa banget rasanya hari ini, habis ngalamin data yang dikumpulkan dinyatakan tidak valid pas lagi coba fokus mencatat poin penting dari buku referensi, rasanya pengen menyerah aja.",Sadness,clean
MHS_04747,"Anxiety kumat lagi nih, belum siap sama sekali buat ngadepin bimbingan draf final besok, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_D00371,"Tiap malam overthinking sendirian, energi udah habis buat menyusun daftar pertanyaan kuesioner tapi tetep dapet rekan kelompok tidak bisa diandalkan, semoga ini cepet berlalu.",,dirty_missing_emotion
MHS_02886,"Gak bisa tenang sama sekali, tiap inget penilaian akhir magang pekan ini langsung kepikiran terus sampai susah tidur malam, kepikiran terus sampe susah tidur.",Fear,clean
MHS_05135,"Jujur lagi di fase paling berat, udah usaha keras buat membaca ulang jurnal-jurnal acuan tapi sidang proposal ditunda lagi tanpa alasan pasti bikin hancur semuanya, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_03575,"Agenda siang ini, fokus menganalisis hasil wawancara di kosan, yang penting kewajiban kelar satu-satu.",Neutral,clean
MHS_03392,"Rasanya mau meledak, harusnya jadwal bimbingan yang tidak konsisten beres tapi partner kelompok tugas akhir justru mengubah standar penilaian di tengah proses, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_01287,"Gak ada yang spesial hari ini, ngelanjutin laporan pertanggungjawaban proker yang kemarin belum selesai, biar ga numpuk di akhir minggu.",Neutral,clean
MHS_09733,"Duh, pengen nangis rasanya, ngerasa tertinggal jauh karena energi terkuras habis karena kerja shift malam pas lagi kejar proposal PKM ini, semoga ini cepet berlalu.",Sadness,clean
MHS_00474,"Tiap malam overthinking sendirian, berjuang buat revisi bab 4 namun terus dihambat otak udah buntu ga bisa mikir jernih, semoga ini cepet berlalu.",Sadness,clean
MHS_09241,"Gak bisa tenang sama sekali, tekanan dari angkatan yang sudah banyak lulus yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_02168,"Tiap malam gelisah, kalau nanti tidak lulus dalam sidang pertama beneran kejadian, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_08805,"Bener-bener bikin emosi, ngadepin format laporan yang berubah-ubah yang terus-terusan mengabaikan pertanyaan yang sudah dikirim lewat email, bener-bener gak dihargai usahanya.",Anger,clean
MHS_09970,"Lagi di titik terendah kayaknya, berjuang buat proposal PKM ini namun terus dihambat energi terkuras habis karena kerja shift malam, semoga ini cepet berlalu.",Sadness,clean
MHS_00050,"Jujur lagi di fase paling berat, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi koneksi internet kosan tidak stabil, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_00462,"Sabar ada batasnya, kerja keras buat instruksi yang kontradiktif dari dua pembimbing tapi hasilnya memberi tugas tambahan mendekati deadline rapat, bener-bener gak dihargai usahanya.",Anger,clean
MHS_05710,"Takut banget ya Allah, bayangin bimbingan draf final besok aja udah bikin langsung panik dan tidak bisa fokus sama sekali, semoga semuanya berjalan lancar.",Fear,clean
MHS_08934,"Akhirnya kabar baik datang, dapet kabar kalau selesai sidang sempro dengan lancar, alhamdulillah semuanya lancar.",Joy,clean
MHS_09039,"Alhamdulillah seneng banget hari ini, karena diterima magang di tempat yang diinginkan setelah usaha panjang, rasanya beban berkurang banyak.",Joy,clean
MHS_D01532,"   Mood langsung naik, dibantu dosen pembimbing yang pengertian yang sangat pengertian dengan kondisi yang ada selama proses ini, alhamdulillah semuanya lancar.  ",Joy,dirty_whitespace
MHS_04794,"Makin hari makin enek, ngejalanin sistem birokrasi kampus yang berbelit dengan susah payah tapi hanya di-read tanpa balasan, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_03550,"Sumpah kesel banget hari ini, ngadepin jadwal bimbingan yang tidak konsisten yang terus-terusan selalu berubah keputusannya setiap pertemuan, males banget sumpah.",Anger,clean
MHS_D01673,"   Agenda siang ini, ada agenda sebar kuesioner online yang harus diselesaikan, yang penting kewajiban kelar satu-satu.  ",Fear,dirty_whitespace
MHS_07380,"Hari ini biasa aja, fokus membaca ulang jurnal-jurnal acuan di kosan, pelan-pelan asal konsisten.",Neutral,clean
MHS_06870,"Hari ini fokus ke, nyicil draf proposal penelitian sambil merapikan format daftar pustaka, lumayan bisa progress dikit-dikit.",Neutral,clean
MHS_00560,"Tiap malam gelisah, kalau nanti draf revisian akhir ditolak lagi beneran kejadian, kepikiran terus sampe susah tidur.",Fear,clean
MHS_01457,"Takut banget ya Allah, belum siap sama sekali buat ngadepin bimbingan draf final besok, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_03825,"Bener-bener bikin emosi, udah bersabar tapi koordinator magang tetap tidak memberikan feedback draf selama berbulan-bulan, entah sampai kapan harus begini terus.",Anger,clean
MHS_07856,"Rutinitas normal seperti biasa, ada agenda konsultasi judul skripsi yang harus diselesaikan, standar hari-hari mahasiswa.",Neutral,clean
MHS_D00176,,Joy,dirty_missing_text
MHS_09701,"Mental udah di ujung, energi udah habis buat membaca ulang jurnal-jurnal acuan tapi tetep dapet metode penelitian harus diganti total dari awal, capek banget ya Allah.",Sadness,clean
MHS_07198,"Duh, pengen nangis rasanya, energi udah habis buat menganalisis hasil wawancara tapi tetep dapet belum nemu solusi di bagian olah data statistik, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_05425,"Panik terus dari tadi, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin jantung berdebar kencang saat melihat notifikasinya, semoga semuanya berjalan lancar.",Fear,clean
MHS_08450,"Hampa banget rasanya hari ini, ngetik buat revisi bab 4 tapi selalu ada revisi baru dari dosen penguji tiap ketemu bikin makin berat, semoga ini cepet berlalu.",Sadness,clean
MHS_04235,"Hampa banget rasanya hari ini, habis ngalamin revisi dicoret semua tanpa penjelasan yang jelas pas lagi coba fokus membaca ulang jurnal-jurnal acuan, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_04629,"Bisa-bisanya diperlakuin kayak gini, kerja keras buat instruksi yang kontradiktif dari dua pembimbing tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, entah sampai kapan harus begini terus.",Anger,clean
MHS_03176,"Gak bisa tenang sama sekali, bayangin sidang skripsi bulan depan aja udah bikin jantung berdebar kencang saat melihat notifikasinya, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_04179,"Anxiety kumat lagi nih, bayangin bimbingan draf final besok aja udah bikin langsung panik dan tidak bisa fokus sama sekali, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_05330,"Gak tau lagi harus gimana, habis ngalamin surat izin penelitian belum keluar juga pas lagi coba fokus membaca ulang jurnal-jurnal acuan, sedihnya udah nembus-nembus.",Sadness,clean
MHS_06712,"Takut banget ya Allah, ada beasiswa yang bergantung pada IPK semester ini yang bikin makin ga sanggup, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_08195,"Hari yang luar biasa, akhirnya bisa melewati berhasil mengumpulkan data lapangan sesuai target dengan hasil baik, semoga terus konsisten kayak gini.",Joy,clean
MHS_02574,"Kepikiran terus ga bisa berhenti, tiap inget sidang skripsi bulan depan langsung tangan gemetar setiap kali harus mulai ngerjain, kepikiran terus sampe susah tidur.",Fear,clean
MHS_D00971,"Bener-bener bikin emosi, kerja keras buat sistem birokrasi kampus yang berbelit tapi hasilnya mengabaikan pertanyaan yang sudah dikirim lewat email, entah sampai kapan harus begini terus.",anger,dirty_typo_Anger
MHS_00509,"Capek banget asli, berjuang buat skripsi ini namun terus dihambat otak udah buntu ga bisa mikir jernih, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_D00536,"Duh, pengen nangis rasanya, ngerasa tertinggal jauh karena metode penelitian harus diganti total dari awal pas lagi kejar laporan akhir magang, rasanya pengen menyerah aja.",Sadnes,dirty_typo_Sadness
MHS_02390,"Capek banget asli, ngetik buat revisi bab 4 tapi rekan kelompok tidak bisa diandalkan bikin makin berat, sedihnya udah nembus-nembus.",Sadness,clean
MHS_06824,"Rasanya mau meledak, ngejalanin sistem birokrasi kampus yang berbelit dengan susah payah tapi tidak hadir tanpa pemberitahuan sebelumnya, bener-bener gak dihargai usahanya.",Anger,clean
MHS_05769,"Alhamdulillah seneng banget hari ini, setelah sekian lama berjuang, bab 3 resmi di-acc oleh dospem terwujud juga, siap gas lagi untuk target selanjutnya.",Joy,clean
MHS_09635,"Capek banget asli, berjuang buat tugas akhir semester ini namun terus dihambat dospem susah ditemui dan sering reschedule, sedihnya udah nembus-nembus.",Sadness,clean
MHS_03147,"Mood drop drastis hari ini, ngerasa tertinggal jauh karena energi terkuras habis karena kerja shift malam pas lagi kejar laporan akhir magang, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_08769,"Agenda siang ini, mulai hari dengan merapikan format daftar pustaka dulu sebelum kuliah, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_08361,"Capek banget asli, ngerasa tertinggal jauh karena rekan kelompok tidak bisa diandalkan pas lagi kejar laporan akhir magang, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_07172,"Overthinking banget belakangan ini, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_D00426,"Bersyukur banget, setelah sekian lama berjuang, revisi terakhir diterima tanpa catatan tambahan terwujud juga, rasanya beban berkurang banyak.",,dirty_missing_emotion
MHS_03998,"Mood langsung naik, berhasil ngelewatin fase sulit dan judul skripsi akhirnya disetujui kaprodi, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_02386,"Gak ada yang spesial hari ini, pergi ke ruang dosen pembimbing buat konsultasi bab yang masih kurang, semoga semuanya berjalan lancar.",Neutral,clean
MHS_01193,"Rutinitas normal seperti biasa, nyicil tugas mingguan mata kuliah utama sambil membaca ulang jurnal-jurnal acuan, lumayan bisa progress dikit-dikit.",Neutral,clean
MHS_06098,"Jujur lagi di fase paling berat, tiap hari harus menganalisis hasil wawancara tapi referensi yang dibutuhkan susah diakses, capek banget ya Allah.",Sadness,clean
MHS_D01589,"   Alhamdulillah seneng banget hari ini, akhirnya bisa melewati berhasil mengumpulkan data lapangan sesuai target dengan hasil baik, ini jadi motivasi buat terus maju.  ",Fear,dirty_whitespace
MHS_D01422,"   Jadwal hari ini, pergi ke perpustakaan pusat buat menyerahkan berkas administrasi, biar ga numpuk di akhir minggu.  ",Anger,dirty_whitespace
MHS_06920,"Bisa-bisanya diperlakuin kayak gini, urusan revisi yang standarnya terus berubah ga kelar-kelar karena hanya di-read tanpa balasan, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_07886,"Overthinking banget belakangan ini, kalau nanti draf revisian akhir ditolak lagi beneran kejadian, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_03804,"Anxiety kumat lagi nih, belum siap sama sekali buat ngadepin bimbingan draf final besok, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_02172,"Overthinking banget belakangan ini, mikirin penilaian akhir magang pekan ini yang makin deket tanggalnya, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_06520,"Gak habis pikir sama situasi ini, sama koordinator magang yang menegur di depan seluruh kelas, males banget sumpah.",Anger,clean
MHS_07159,"Hari yang luar biasa, punya teman-teman satu kontrakan yang tidak pernah mempersulit proses revisi, malam ini bisa tidur tenang.",Joy,clean
MHS_D00973,"Bener-bener bikin emosi, kerja keras buat revisi yang standarnya terus berubah tapi hasilnya mengabaikan pertanyaan yang sudah dikirim lewat email, padahal udah usaha keras banget.",anger,dirty_typo_Anger
MHS_08998,"Sabar ada batasnya, situasi jadwal bimbingan yang tidak konsisten makin parah karena memberi tugas tambahan mendekati deadline rapat, bikin mood rusak seharian.",Anger,clean
MHS_02007,"Lagi di titik terendah kayaknya, ngerasa tertinggal jauh karena energi terkuras habis karena kerja shift malam pas lagi kejar progress bimbingan minggu ini, sedihnya udah nembus-nembus.",Sadness,clean
MHS_01111,"Mood drop drastis hari ini, tiap hari harus mencatat poin penting dari buku referensi tapi koneksi internet kosan tidak stabil, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_06799,"Kepikiran terus ga bisa berhenti, bayangin sidang skripsi bulan depan aja udah bikin langsung panik dan tidak bisa fokus sama sekali, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_01170,"Deg-degan parah nih, takut banget kalau tidak lulus dalam sidang pertama di depan semua orang, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_D00086,,Fear,dirty_missing_text
MHS_09074,"Overthinking banget belakangan ini, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, kepikiran terus sampe susah tidur.",Fear,clean
MHS_D01704,"   Dibuat frustrasi terus, udah bersabar tapi ketua himpunan tetap tidak memberikan feedback draf selama berbulan-bulan, padahal udah usaha keras banget.  ",Fear,dirty_whitespace
MHS_D00002,,Neutral,dirty_missing_text
MHS_05323,"Overthinking banget belakangan ini, ada tekanan dari angkatan yang sudah banyak lulus yang bikin makin ga sanggup, kepikiran terus sampe susah tidur.",Fear,clean
MHS_07994,"Bisa-bisanya diperlakuin kayak gini, situasi revisi yang standarnya terus berubah makin parah karena mengabaikan pertanyaan yang sudah dikirim lewat email, males banget sumpah.",Anger,clean
MHS_00467,"Takut banget ya Allah, mikirin bimbingan draf final besok yang makin deket tanggalnya, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_D01701,"   Mood langsung naik, perjuangan buat berhasil mengumpulkan data lapangan sesuai target akhirnya terbayar, rasanya beban berkurang banyak.  ",Joy,dirty_whitespace
MHS_04424,"Tiap malam overthinking sendirian, tiap hari harus menyusun daftar pertanyaan kuesioner tapi dospem susah ditemui dan sering reschedule, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_05023,"Dibuat frustrasi terus, ngadepin jadwal bimbingan yang tidak konsisten yang terus-terusan memberi tugas tambahan mendekati deadline rapat, bikin mood rusak seharian.",Anger,clean
MHS_09148,"Jujur lagi di fase paling berat, udah usaha keras buat mencatat poin penting dari buku referensi tapi surat izin penelitian belum keluar juga bikin hancur semuanya, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_00369,"Rasanya mau meledak, sama partner kelompok tugas akhir yang tidak memberikan feedback draf selama berbulan-bulan, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_00638,"Deg-degan parah nih, ada pertanyaan kapan wisuda yang terus datang yang bikin makin ga sanggup, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_09192,"Hari ini biasa aja, ngelanjutin rekap presensi bimbingan yang kemarin belum selesai, standar hari-hari mahasiswa.",Neutral,clean
MHS_00801,"Sabar ada batasnya, ngadepin format laporan yang berubah-ubah yang terus-terusan memberi tugas tambahan mendekati deadline rapat, bikin mood rusak seharian.",Anger,clean
MHS_03862,"Hari yang luar biasa, perjuangan buat selesai sidang sempro dengan lancar akhirnya terbayar, malam ini bisa tidur tenang.",Joy,clean
MHS_D01603,"   Gak sia-sia perjuangan selama ini, setelah sekian lama berjuang, selesai sidang sempro dengan lancar terwujud juga, malam ini bisa tidur tenang.  ",Joy,dirty_whitespace
MHS_09045,"Mood drop drastis hari ini, habis ngalamin nilai IPK turun semester ini pas lagi coba fokus mencatat poin penting dari buku referensi, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_02137,"Makin hari makin enek, harusnya jadwal bimbingan yang tidak konsisten beres tapi koordinator magang justru menghilang saat paling dibutuhkan untuk kerja kelompok, bikin mood rusak seharian.",Anger,clean
MHS_01211,"Gak habis pikir sama situasi ini, diperlakuin semena-mena sama ketua kelompok belajar soal tidak memberikan feedback draf selama berbulan-bulan, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_D01040,"   Jadwal hari ini, ngelanjutin tugas mingguan mata kuliah utama yang kemarin belum selesai, biar ga numpuk di akhir minggu.  ",Anger,dirty_whitespace
MHS_02796,"Jadwal hari ini, fokus menyusun daftar pertanyaan kuesioner di kosan, semoga semuanya berjalan lancar.",Neutral,clean
MHS_04384,"Lega banget rasanya, berhasil ngelewatin fase sulit dan selesai sidang sempro dengan lancar, terima kasih untuk semua yang sudah mendukung.",Joy,clean
MHS_05811,"Deg-degan parah nih, mikirin bimbingan draf final besok yang makin deket tanggalnya, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_D02030,"Gak sia-sia perjuangan selama ini, berhasil ngelewatin fase sulit dan berhasil mengumpulkan data lapangan sesuai target, siap gas lagi untuk target selanjutnya.",Joy,dirty_duplicate
MHS_D01681,"   Bisa-bisanya diperlakuin kayak gini, udah bersabar tapi koordinator magang tetap mengubah standar penilaian di tengah proses, bener-bener gak dihargai usahanya.  ",Anger,dirty_whitespace
MHS_09124,"Hampa banget rasanya hari ini, tiap hari harus merevisi bagian yang dikoreksi pembimbing tapi metode penelitian harus diganti total dari awal, sedihnya udah nembus-nembus.",Sadness,clean
MHS_01637,"Bener-bener bikin emosi, ngadepin format laporan yang berubah-ubah yang terus-terusan selalu berubah keputusannya setiap pertemuan, bener-bener gak dihargai usahanya.",Anger,clean
MHS_03439,"Rasanya mau meledak, harusnya jadwal bimbingan yang tidak konsisten beres tapi dosen pembimbing utama justru menegur di depan seluruh kelas, entah sampai kapan harus begini terus.",Anger,clean
MHS_09239,"Stres dan ngerasa sendirian, udah usaha keras buat merapikan format daftar pustaka tapi revisi dicoret semua tanpa penjelasan yang jelas bikin hancur semuanya, semoga besok lebih baik.",Sadness,clean
MHS_06331,"Tiap malam gelisah, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin kepikiran terus sampai susah tidur malam, semoga kuat ngadepin semuanya.",Fear,clean
MHS_07150,"Anxiety kumat lagi nih, mikirin penilaian akhir magang pekan ini yang makin deket tanggalnya, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_D01284,"   Alhamdulillah seneng banget hari ini, dibantu komunitas belajar angkatan yang sangat pengertian dengan kondisi yang ada selama proses ini, tinggal fokus buat langkah berikutnya.  ",Sadness,dirty_whitespace
MHS_08820,"Lega banget rasanya, setelah sekian lama berjuang, bab 3 resmi di-acc oleh dospem terwujud juga, malam ini bisa tidur tenang.",Joy,clean
MHS_03384,"Overthinking banget belakangan ini, ekspektasi orang tua yang sangat tinggi yang terus menumpuk bikin tangan gemetar setiap kali harus mulai ngerjain, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_D00924,"Dibuat frustrasi terus, urusan jadwal bimbingan yang tidak konsisten ga kelar-kelar karena hanya di-read tanpa balasan, lelah harus selalu jadi pihak yang sabar.",anger,dirty_typo_Anger
MHS_03746,"Takut banget ya Allah, ada tuntutan finansial keluarga yang mendesak yang bikin makin ga sanggup, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_D01852,"   Akhirnya kabar baik datang, dapet kabar kalau judul skripsi akhirnya disetujui kaprodi, rasanya beban berkurang banyak.  ",Neutral,dirty_whitespace
MHS_05380,"Hari ini biasa aja, mulai hari dengan menyusun daftar pertanyaan kuesioner dulu sebelum kuliah, yang penting kewajiban kelar satu-satu.",Neutral,clean
MHS_08840,"Overthinking banget belakangan ini, belum siap sama sekali buat ngadepin penilaian akhir magang pekan ini, kepikiran terus sampe susah tidur.",Fear,clean
MHS_01983,"Tiap malam gelisah, belum siap sama sekali buat ngadepin penilaian akhir magang pekan ini, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_D00396,"Dibuat frustrasi terus, diperlakuin semena-mena sama ketua himpunan soal tidak memberikan feedback draf selama berbulan-bulan, entah sampai kapan harus begini terus.",,dirty_missing_emotion
MHS_08014,"Jujur lagi di fase paling berat, tiap hari harus menganalisis hasil wawancara tapi dospem susah ditemui dan sering reschedule, rasanya pengen menyerah aja.",Sadness,clean
MHS_00456,"Anxiety kumat lagi nih, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_D00391,"Hari yang luar biasa, berhasil ngelewatin fase sulit dan selesai sidang sempro dengan lancar, ini jadi motivasi buat terus maju.",,dirty_missing_emotion
MHS_07396,"Hari yang luar biasa, berhasil ngelewatin fase sulit dan judul skripsi akhirnya disetujui kaprodi, ini jadi motivasi buat terus maju.",Joy,clean
MHS_D01050,"   Hari ini fokus ke, ngelanjutin laporan pertanggungjawaban proker yang kemarin belum selesai, lumayan bisa progress dikit-dikit.  ",Joy,dirty_whitespace
MHS_D01170,"   Duh, pengen nangis rasanya, ngerasa tertinggal jauh karena deadline bertumpuk di minggu yang sama pas lagi kejar revisi bab 4, semoga ini cepet berlalu.  ",Anger,dirty_whitespace
MHS_04322,"Capek banget asli, habis ngalamin surat izin penelitian belum keluar juga pas lagi coba fokus menyusun daftar pertanyaan kuesioner, rasanya pengen menyerah aja.",Sadness,clean
MHS_05001,"Alhamdulillah seneng banget hari ini, dibantu keluarga di rumah yang cepat merespons dan memberikan solusi konkret selama proses ini, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_08585,"Gak habis pikir sama situasi ini, ngejalanin instruksi yang kontradiktif dari dua pembimbing dengan susah payah tapi tidak hadir tanpa pemberitahuan sebelumnya, lelah harus selalu jadi pihak yang sabar.",Anger,clean
